mapping_num,description,omop_concept_id,omop_concept_name
DX01253,Adjustment disorders,436677,"Brief situational non-psychotic disorder, NOS"
DX01254,Other reactions to severe stress,436677,"Brief situational non-psychotic disorder, NOS"
DX01255,"Reaction to severe stress, and adjustment disorders",436677,"Brief situational non-psychotic disorder, NOS"
DX01256,Acute stress reaction,440083,Acute stress disorder
DX01257,Post-traumatic stress disorder,436676,Posttraumatic stress disorder
DX01258,Adjustment disorders,436677,"Brief situational non-psychotic disorder, NOS"
DX01259,Dissociative[conversion] disorders,434889,"Hysterical neurosis, conversion type"
DX01260,Somatoform disorders,435784,Somatoform disorder
DX01261,Somatization disorder,441545,Somatisation disorder
DX01262,Undifferentiated somatoform disorder,434625,Undifferentiated somatoform disorder
DX01263,Hypochondriacal disorder,434920,Hypochondriasis
DX01264,Somatoform autonomic dysfunction,437841,Somatoform autonomic dysfunction - respiratory tract
DX01265,Hyperventilation syndrome,437841,Somatoform autonomic dysfunction - respiratory tract
DX01266,Persistent somatoform pain disorder,4038788,Persistence
DX01266,Persistent somatoform pain disorder,4107375,Somatoform pain disorder
DX01267,Non-organic origin headache,439790,Psychalgia
DX01268,"HEADACHE, PSYCHOGENIC, TENSION",439790,Psychalgia
DX01269,Globus hystericus,437841,Somatoform autonomic dysfunction - respiratory tract
DX01270,Somatoform disorders,435784,Somatoform disorder
DX01271,Somatization disorder,441545,Somatisation disorder
DX01272,Undifferentiated somatoform disorder,434625,Undifferentiated somatoform disorder
DX01273,Hypochondriacal disorder,434920,Hypochondriasis
DX01274,Somatoform autonomic dysfunction,4333680,[X]Somatoform autonomic dysfunction
DX01275,Persistent somatoform pain disorder,4038788,Persistence
DX01275,Persistent somatoform pain disorder,4107375,Somatoform pain disorder
DX01276,Neurasthenia,435784,Somatoform disorder
DX01277,Fatigue syndrome,4223659,Fatigue
DX01278,"Neurotic disorder, unspecified",432586,Mental disorder
DX01279,Neurasthenia,433440,Dysthymia
DX01280,"Neurotic disorder, unspecified",444243,Neurotic disorder
DX01281,Nonorganic sleep disorders,374905,Non-organic sleep disorder
DX01282,Nonorganic insomnia,4102985,Nonorganic insomnia
DX01283,Nonorganic hypersomnia,438134,Excessive sleep
DX01284,Nonorganic disorder of the sleep-wake schedule,374905,Non-organic sleep disorder
DX01285,Other nonorganic sleep disorders,374905,Non-organic sleep disorder
DX01286,Non-organic sleep disorders,374905,Non-organic sleep disorder
DX01287,Nonorganic insomnia,4102985,Nonorganic insomnia
DX01288,Nonorganic hypersomnia,4047912,Hypersomnia of non-organic origin
DX01289,Nonorganic disorder of the sleep-wake schedule,377266,Non-organic disorder of the sleep-wake schedule
DX01290,Other nonorganic sleep disorders,374905,Non-organic sleep disorder
DX01291,"Nonorganic sleep disorder, unspecified",374905,Non-organic sleep disorder
DX01292,"Sexual dysfunction, not caused by organic disorder or disease",436666,Psychosexual disorder
DX01293,Psychogenic impotence,4248433,Psychogenic impotence
DX01294,Premature ejaculation,434319,Premature orgasm - male
DX01295,"Sexual dysfunction, not caused by organic disorder or disease",440068,Psychosexual dysfunction
DX01296,Premature ejaculation,434319,Premature orgasm - male
DX01297,Mild mental retardation,432612,Mild mental handicap
DX01298,Mild mental retardation,432612,Mild mental handicap
DX01299,"Mild mental retardation, With the statement of no, or minimal, impairment of behaviour",432612,Mild mental handicap
DX01300,Moderate mental retardation,436682,Moderate mental handicap
DX01301,Moderate mental retardation with significant impairment of behavior requiring attention or treatment,436682,Moderate mental handicap
DX01302,Moderate mental retardation,436682,Moderate mental handicap
DX01303,Unspecified mental retardation,440389,MR - Mental retardation
DX01304,Unspecified mental retardation,440389,MR - Mental retardation
DX01305,"Unspecified intellectual disability, NOS",440389,MR - Mental retardation
DX01306,Specific developmental disorders of speech and language,435232,Disorder of speech and language development
DX01307,Specific speech articulation disorder,4039744,[X] Developmental phonological disorder
DX01308,Expressive language disorder,441274,Developmental expressive language disorder
DX01309,Specific developmental disorders of speech and language,436373,DSD - Developmental speech disorder
DX01310,"Developmental disorder of speech and language, unspecified",436373,DSD - Developmental speech disorder
DX01311,Specific speech articulation disorder,4304938,Developmental articulation disorder
DX01312,Expressive language disorder,4047124,Expressive language disorder
DX01313,"Developmental disorder of speech and language, unspecified",435232,Disorder of speech and language development
DX01314,Mixed specific developmental disorders,40481800,Mixed developmental disorder
DX01315,Pervasive developmental disorders,439776,Pervasive developmental disorder
DX01316,Childhood autism,439780,Autistic disorder
DX01317,Pervasive developmental disorders,439776,Pervasive developmental disorder
DX01318,Childhood autism,439780,Autistic disorder
DX01319,"Pervasive developmental disorder, unspecified",439776,Pervasive developmental disorder
DX01320,Hyperkinetic disorders,438409,Attention deficit hyperactivity disorder
DX01321,Disturbance of activity and attention,4273696,Disturbance in physical behavior
DX01321,Disturbance of activity and attention,4328349,Disturbance of attention
DX01322,Attention deficit disorder with hyperactivity,4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type"
DX01323,Attention deficit hyperactivity disorder,4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type"
DX01324,Hyperkinetic disorders,438409,Attention deficit hyperactivity disorder
DX01325,Disturbance of activity and attention,4273696,Disturbance in physical behavior
DX01325,Disturbance of activity and attention,4328349,Disturbance of attention
DX01326,Emotional disorders with onset specific to childhood,433758,Childhood emotional disorder
DX01327,Emotional disorders with onset specific to childhood,433758,Childhood emotional disorder
DX01328,"Childhood emotional disorder, unspecified",433758,Childhood emotional disorder
DX01329,Tic disorders,381839,Habit disorder
DX01330,Chronic motor or vocal tic disorder,375221,Chronic motor tic disorder
DX01330,Chronic motor or vocal tic disorder,4250625,Chronic vocal tic disorder
DX01331,Combined vocal and multiple motor tic disorder[de la Tourette],379782,Gilles de la Tourette's syndrome
DX01332,Tic disorders,381839,Habit disorder
DX01333,Chronic motor or vocal tic disorder,375221,Chronic motor tic disorder
DX01333,Chronic motor or vocal tic disorder,4250625,Chronic vocal tic disorder
DX01334,Combined vocal and multiple motor tic disorder[de la tourette],379782,Gilles de la Tourette's syndrome
DX01335,Non-organic enuresis,194018,"Functional enuresis, NOS"
DX01336,Other specified behavior and emotional disorders with onset usually occurring in childhood and adolescence,433758,Childhood emotional disorder
DX01337,Attention deficit disorder without hyperactivity,433758,Childhood emotional disorder
DX01338,Nonorganic enuresis,42872849,Non-organic nocturnal enuresis
DX01339,Mental disorder nos,432586,Mental disorder
DX01340,Pneumococcal meningitis,432879,Pneumococcal meningitis
DX01341,"Bacterial meningitis, unspecified",436091,BM - Bacterial meningitis
DX01342,Pneumococcal meningitis,432879,Pneumococcal meningitis
DX01343,"Bacterial meningitis, unspecified",436091,BM - Bacterial meningitis
DX01344,Meningitis due to other and unspecified causes,435785,Meningitis
DX01345,Aseptic meningitis,438418,Meningitis with clear cerebrospinal fluid
DX01346,"Meningitis, unspecified",435785,Meningitis
DX01347,"Meningitis, unspecified",435785,Meningitis
DX01348,"Encephalitis, myelitis and encephalomyelitis, unspecified",4310824,Acute ascending myelitis
DX01349,"Encephalitis, myelitis and encephalomyelitis, unspecified",4147498,"Encephalitis, myelitis and encephalomyelitis"
DX01350,Hereditary ataxia,441554,FA - Friedreich ataxia
DX01351,Early onset cerebellar ataxia,4047635,Early onset cerebellar ataxia
DX01352,Late onset cerebellar ataxia,4041682,Late onset cerebellar ataxia
DX01353,Hereditary ataxia,434329,Spinocerebellar disease
DX01354,Motor neuron disease,374631,Motor neurone disease
DX01355,Motor neuron disease,374631,Motor neurone disease
DX01356,Parkinson`s disease,381270,Parkinson's disease
DX01357,Parkinsonism or Parkinson's disease NOS,381270,Parkinson's disease
DX01357,Parkinsonism or Parkinson's disease NOS,4140090,Parkinsonism
DX01358,Secondary parkinsonism,374013,Secondary Parkinson's disease
DX01359,Other drug induced secondary parkinsonism,374013,Secondary Parkinson's disease
DX01360,Secondary parkinsonism,374013,Secondary Parkinson's disease
DX01361,Parkinsonism in diseases classified elsewhere,381270,Parkinson's disease
DX01362,Dystonia,375800,Dystonia
DX01363,Spasmodic torticollis,376387,Spasmodic torticollis
DX01364,Blepharospasm,435802,Blepharospasm
DX01365,Dystonia,373462,Fragments of torsion dystonia
DX01366,Spasmodic torticollis,376387,Spasmodic torticollis
DX01367,Blepharospasm,435802,Blepharospasm
DX01368,"Dystonia, unspecified",375800,Dystonia
DX01369,Other extrapyramidal and movement disorders,372604,Movement disorder
DX01369,Other extrapyramidal and movement disorders,373747,Extrapyramidal disease
DX01370,Essential tremor,376099,Essential tremor
DX01371,Other specified forms of tremor,376099,Essential tremor
DX01372,Myoclonus,441553,Myoclonus
DX01373,Other chorea,440990,Chorea
DX01374,Other extrapyramidal and movement disorders,372604,Movement disorder
DX01374,Other extrapyramidal and movement disorders,373747,Extrapyramidal disease
DX01375,Restless leg syndrome,373747,Extrapyramidal disease
DX01376,Essential tremor,43531003,Essential tremor
DX01377,Drug-induced tremor,4151937,Medication-induced postural tremor
DX01378,Other specified forms of tremor,443782,Tremor
DX01379,Myoclonus,441553,Myoclonus
DX01380,Other chorea,440990,Chorea
DX01381,Alzheimer`s disease,378419,AD - Alzheimer's disease
DX01382,"Alzheimer's disease, unspecified",378419,AD - Alzheimer's disease
DX01383,Other alzheimer`s disease,378419,AD - Alzheimer's disease
DX01384,"Alzheimer`s disease, unspecified",378419,AD - Alzheimer's disease
DX01385,Circumscribed brain atrophy,441002,DFT - Dementia frontal lobe type
DX01386,Circumscribed brain atrophy,4007951,Circumscribed atrophy of brain
DX01387,Multiple sclerosis,374919,Disseminated sclerosis
DX01388,Acute transverse myelitis in demyelinating disease of central nervous system,139803,Acute transverse myelitis
DX01388,Acute transverse myelitis in demyelinating disease of central nervous system,375801,Demyelinating disease of central nervous system
DX01389,Acute transverse myelitis in demyelinating disease of central nervous system,139803,Acute transverse myelitis
DX01389,Acute transverse myelitis in demyelinating disease of central nervous system,375801,Demyelinating disease of central nervous system
DX01390,Epilepsy,380378,Epilepsy
DX01391,"Localization related (focal, partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset",439653,Partial epilepsy without mention of impairment of consciousness
DX01392,"Localization-related(focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, without intractable epilepsy",439653,Partial epilepsy without mention of impairment of consciousness
DX01393,"Localization-related(focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, with intractable epilepsy",40483317,Intractable epilepsy
DX01393,"Localization-related(focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, with intractable epilepsy",4101747,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset
DX01394,"Localization related (focal, partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures",4044082,Localisation-related symptomatic epilepsy
DX01394,"Localization related (focal, partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures",439653,Partial epilepsy without mention of impairment of consciousness
DX01395,"Localization-related(focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, without intractable epilepsy",4044082,Localisation-related symptomatic epilepsy
DX01395,"Localization-related(focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, without intractable epilepsy",439653,Partial epilepsy without mention of impairment of consciousness
DX01396,"Localization related (focal, partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures",4044082,Localisation-related symptomatic epilepsy
