localcodename,concept_id,CONCEPT_NAME
USG guide,4306147,Diagnostic Doppler ultrasonography
3-D 심방세동 고주파 절제술,45769227,Percutaneous transluminal ablation of pulmonary vein to left atrium conducting system
건강질문지 PHQ-9,4064377,Depression screening
단기기억력검사(청각),44790514,Neuropsychology test of memory
"선택적 경추간공 경막외Block,1level",4347774,Epidurogram
"CERVICAL MRI(산재,자보)",2211411,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; with contrast material(s)"
"Excision of Joint, Synovectomy, Toe",4027004,Excision of joint
GYN US level 1,4305221,US scan of abdomen and pelvis
"Individual Family Therapy, 40분이내",4197269,Family therapy
Induction Abortion,4240605,Termination of pregnancy
"Laser Endovenous obliteration,Bil.",40492036,Endovenous laser ablation of varicose vein
Laser Therapy (Small),4040252,Low power laser therapy
P.T.B Cast Bivalve,4171763,Cast removal
Pudendal SEP(PM),2314141,"Short-latency somatosensory evoked potential study, stimulation of any/all peripheral nerves or skin sites, recording from the central nervous system; in the trunk or head"
Simple prosthetics training,46285658,Training in extending range of activities of daily living
TMT,4145254,Neuropsychological testing
Transcranial follow-up,4306147,Diagnostic Doppler ultrasonography
"(1범위)SIMPLE SUTURE, FACE OR NECK,1.5~3.0CM미만",46233035,Suture of skin of head or neck
대퇴신경 Block,4336456,Local anesthetic femoral nerve block
레이 복합도형검사,4220962,Figure drawing test
"미술치료(입원,집단,의뢰환자)",44804575,Parent education about child health
악관절강내세척(복잡),40488485,Arthrocentesis of temporomandibular joint
외부병원 CT판독료(Cardiac),4058335,CT of chest
"요소호기검사(헬리코박터감염, 건강검진)",4064762,Helicobacter pylori breath test
재활초음파2,4306147,Diagnostic Doppler ultrasonography
척추수술중 신경생리추적검사 1hrs(2종),43528024,"Continuous intraoperative neurophysiology monitoring in the operating room, one on one monitoring requiring personal attendance, each 15 minutes (List separately in addition to code for primary procedure)"
"체외조사(10MV,X-RAY 5PORTAL)",4141448,Teleradiotherapy procedure
초음파내시경하 세침흡인시술 2차,4306147,Diagnostic Doppler ultrasonography
"치은,전정,협부봉합(2.5cm이상)",2108605,"Closure of laceration, vestibule of mouth; over 2.5 cm or complex"
트로포닌I 정성검사(현장검사),4064926,Ischemic heart disease screening
Abdominal Exploration,2003490,Exploratory laparotomy
ACTH SERIES,4149382,Endocrine/metabolic screening
ACTH(120MIN),4149382,Endocrine/metabolic screening
ADL(Dementia Activity of Daily Living),45763923,Assessment of psychotic and behavioral symptoms of dementia
"AQUAPLAST 1.6*9""*12""",40756993,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
Arterioplasty Arteriorrhaphy(End-to-End) L,4302652,Angioplasty of blood vessel
"B13-Radical Op of MMA,Ethmoid,Frontal&Sphenoid ",4135596,Ethmoid sinusectomy
B18-Surgical Removal of Deciduous Tooth,2001119,Surgical removal of tooth
BRAIN MULTISPECT(rest),2212017,"Brain imaging, tomographic (SPECT)"
Brain PET(보험),4327565,Positron emission tomography imaging of fluorodeoxyglucose metabolism of brain
CLOSED REDUCTION,2103732,Closed treatment of clavicular fracture; with manipulation
"Closed Reduction of Fracture, Tibia",2005401,"Closed reduction of fracture without internal fixation, humerus"
Contrast Echo.,4306147,Diagnostic Doppler ultrasonography
CT GUIDED BX(LUNG MEDIASTINUM),4058335,CT of chest
Debridement of cartilage(ankle),4027004,Excision of joint
DM FOOT Dirty wound dressing 좌측하지,4080499,Dressing of wound
"Echocardiography,TTE+TEE",4306147,Diagnostic Doppler ultrasonography
EVL(1차),2108892,"Esophagogastroduodenoscopy, flexible, transoral; with band ligation of esophageal/gastric varices"
explo Extirpation of Adnexal Tumor(Bilateral),44513521,Other specified bilateral excision of adnexa of uterus
EXTRACTION OF NAIL,2102081,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal"
Fine needle aspiration biopsy,2000265,Closed [percutaneous] [needle] biopsy of thyroid gland
G.B Ejection Fraction,4346867,Radionuclide hepatobiliary study
"Gastrectomy,Total c LND,Abdominal Approach",2002563,Total gastrectomy
Gingivectomy,4125944,Gingivectomy
HEPATIC SEGMENTAL RESECTION,4067461,Resection of segment of liver
herpes zoster dressing(9%이하),2007632,Application of other wound dressing
High Vessle Ligation,4265676,Excision of varicocele
Ice Water Irrigation via Tube,40757044,"Gastric intubation and aspiration(s) therapeutic, necessitating physician's skill (eg, for gastrointestinal hemorrhage), including lavage if performed"
"ICG Angiography, Uni.",2313658,Indocyanine-green angiography (includes multiframe imaging) with interpretation and report
Implantation of pacemaker cardiac pacing with exte,2787806,"Measurement of Cardiac Pacemaker, External Approach"
Intermittent Pelvic Traction,4035589,Application of pelvic traction
Intracavitary Therapy (H.A1),4293738,Intracavitary brachytherapy
Invasive Tracheostomy,2106562,"Tracheostomy, planned (separate procedure)"
KIDNEY DOPPLER USG,4306147,Diagnostic Doppler ultrasonography
Kidney Scan(mag3 & post diuretic),4232110,Radionuclide imaging of kidney after administration of diuretic
laparoscopic Adhesive Oophorectomy (Unilateral),44513530,Unspecified unilateral excision of adnexa of uterus
"laparoscopic Myomectomy, Abdominal,Subserosal",42872568,Laparoscopic myomectomy
L-C GI Filling Complex(Dr.),4082339,Insertion of glass-ionomer cement restoration into tooth
L-Dopa-induced GH stimulation test,2000304,"Other diagnostic procedures on adrenal glands, pituitary gland, pineal gland, and thymus"
"MR Read Out, 두경부",4149350,MRI of face
MRI(안면-조영제미사용),4149350,MRI of face
Muscle Puncture Biopsy,4324613,Fine needle aspiration biopsy of soft tissue
Musculoskeletal USG,4306147,Diagnostic Doppler ultrasonography
Nasal Biopsy,4266866,Superficial fine needle aspiration biopsy
Neck lymphatic dissection,4122777,Selective neck dissection of cervical lymph nodes
"Open Reduction of Fracture, Clavicle",43531173,Open reduction of dislocation of patellofemoral joint
"Open Reduction of Fracture, Scapula",2103754,"Open treatment of scapular fracture (body, glenoid or acromion) includes internal fixation, when performed"
"Perineal Care(여자), Daily",4262021,Perineal care management
"Periodontal Curettage, Simple(1/3악당)",4220704,Subgingival curettage
Pleurodesis,2001430,Thoracentesis
Postpartum Care(전문의시행),2110314,Postpartum care only (separate procedure)
"Prolapse uteri,Vag.Hysterectomy",4138738,Vaginal hysterectomy
RDI(Resource Development & Installation),44804575,Parent education about child health
Reconstruction of tendon and ligament(simple),4072048,Reconstruction of tendon sheath
"Removal of Dental Calculus, Complex-D.H용",4071011,Scaling of tooth
"Removal of Fixation Device, Femur",4141907,Removal of internal fixation device of femur
"Removal of Fixation Device, Fibula",4189009,Removal of internal fixation device of tibia
"Removal of Fixation Device, Finger,Metacarpal",4227441,Removal of internal fixation device from tarsals and metatarsals
"Removal of Restoration, Simple",4119290,Removal and restoration of teeth
"Scalp Suture, Deep Laceration",4125906,Suture open wound
Splint Thickness skin graft(others 25cm이상-100cm,4291637,Split thickness skin graft
"Standard True test, 24종목",4205590,Skin test
Stereotactic Thalamotomy+Flu+Ventri(Simple),4201001,Hypophysectomy
Subclavian Catheter Removal,4080499,Dressing of wound
Therapeutic Paracentesis,42742539,Abdominal paracentesis (diagnostic or therapeutic); without imaging guidance
Tracheostomy Care,4164516,Suction drainage
TRACTION SKIN,44515600,Skin traction
Turbinate outfracture,44508691,Surgical outfracture of turbinate of nose
Ureteral Stent indwelling(Ureteroscopic),4343010,Ureteroscopic insertion of ureteric stent
Vac-Lock A(소),40756993,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
working length determination,44509877,Root canal therapy to tooth
"(1범위)INCISION & DRAINAGE, FACE OR NECK,1CM미만",4075473,Incision of skin of head or neck
수탁용 복부 단층촬영(역동),4061009,CT of abdomen
실행증검사,4012466,"Assessment and interpretation of higher cerebral function, cognitive testing"
외부병원CT판독료(Spine),4086260,CT of spine
외부판독-흉부(조영제사용),2211379,"Computed tomography, thorax; with contrast material(s)"
자가 Ventilator용 산소 3L/min,4239130,Oxygen therapy
자가 Ventilator용 산소 6L/min,4239130,Oxygen therapy
질확대경검사(자궁내구경이용),2110143,Colposcopy of the cervix including upper/adjacent vagina
하룻밤 덱사메타손억제검사,44514175,Adrenal suppression test
Arthrodesis spine(post.thorax),2103517,"Arthrodesis, posterior or posterolateral technique, single level; thoracic (with lateral transverse technique, when performed)"
"B12-Nasal Polypectomy, Diffuse",4067379,Nasal polypectomy
Change of nephrostomy,2109603,Change of nephrostomy or pyelostomy tube
Full PACS(MRI),4305317,Computer assisted image analysis
GASTROSTOMY OR ENTEROSTOMY,4042005,Enteral feeding
ICP monitoring(1일당),2000097,Intracranial pressure monitoring
incision안면1범위1cm미만,4075473,Incision of skin of head or neck
L-C resin class v complex(Prof.),4100211,"Restoration, resin"
L-C Resin Filling Simple(Dr.),4100211,"Restoration, resin"
LIVER MRI(보험),4329640,MRI of liver with contrast
Mouthguard / Simple,40482751,Insertion of sports mouth guard
OBGYN U/S B,44514581,Ultrasound of abdomen
Range of Motion(물리치료),4290232,Range of motion testing
Release scar cont.&flap op,4073110,Flap operation to relax contracture of skin
"Removal of Loose Body, hip(Arthroscopy)",4027004,Excision of joint
"RT L/Extremity Doppler,Vein(CS)",4306147,Diagnostic Doppler ultrasonography
Sigmoidoscopic Polypectomy,2002728,Endoscopic polypectomy of large intestine
"SKIN GRAFT(Hand, Foot,25cm미만)",4324976,Full thickness skin graft
TBLB (Transbronchial Lung Biopsy),4085734,Bronchoscopy with transbronchial lung biopsy
Thumb Spica Cast Bivalve,4171763,Cast removal
U/S Transrectal,2792048,Ultrasonography of Bilateral Kidneys
Uroflowmetry,2007020,Uroflowmetry [UFR]
VEP(Full Field),4271435,Visual evoked potential study
기관지내시경 초음파,4306147,Diagnostic Doppler ultrasonography
"내시경하전두,사골,상악동근본수술",4067486,Functional endoscopic sinus surgery - therapeutic endoscopy of nose and sinus
레이노드+수whr지동맥검사(toe),4306147,Diagnostic Doppler ultrasonography
마취중 중심정맥압감시(카테타삽입료 포함),4296529,Anesthesia management
부부상담치료(인지치료),44804575,Parent education about child health
비디오전기안진검사-시표추적검사,4246330,Electronystagmogram
상지(편)+하지(편) NCV,43528016,Nerve conduction studies; 1-2 studies
소아 백내장,2000589,Excision of secondary membrane [after cataract]
심폐소생술(15분까지),2313789,"Cardiopulmonary resuscitation (eg, in cardiac arrest)"
안구광학단층촬영(편측),4144452,Optical coherence tomography of eye region
외부병원CT판독료(Abdomen & Pelvic),4304092,CT of abdomen and pelvis
요골동맥 혈관 초음파 검사,4306147,Diagnostic Doppler ultrasonography
정상분만경산제1태아,2110308,Vaginal delivery only (with or without episiotomy and/or forceps)
창상봉합술안면변연절제1범위1.5이,4057680,Debridement and suture
청성지속반응검사 Auditory Steady-State Response,4093110,Auditory brainstem response threshold test
치주소파술[1/3악당],4220704,Subgingival curettage
하지(편) NCV,43528016,Nerve conduction studies; 1-2 studies
혈로혈류량측정술[초음파희석법이용],44792866,Blood flow rate measurement of vascular access
Acromioplasty,4300754,Acromioplasty of shoulder
ANTERIOR NASAL PACKING,2001005,Control of epistaxis by anterior nasal packing
Anti-Thyroglobulin Ab,4149382,Endocrine/metabolic screening
Arthroscopy,4028987,Arthroscopy
"B13-Endoscopic Redical of Frontal,Ethmoid & MMA Sinus",4067486,Functional endoscopic sinus surgery - therapeutic endoscopy of nose and sinus
B17-O/R of Mandibular Bone Fx.(Body),4313570,Open reduction of fracture
Bayely scales of infant development,4035325,Infant development screening
BCRL,4102087,Bulbocavernosus reflex studies
Bronchial chall.test(Antigens),4182203,Provocative test
Bx under UGI endoscopy,4294382,Esophagogastroduodenoscopy
"C/R c Internal Fixation,Ulna or Radius/Tibia or Fibula",4172914,Open reduction of fracture of radius
Cervical Polypectomy,2110207,"Hysterorrhaphy, repair of ruptured uterus (nonobstetrical)"
Closed Reduction of Nasal Bone Fracture,4114788,Reduction of fractured nasal bone
CO diffusing capacity,42742498,"Diffusing capacity (eg, carbon monoxide, membrane) (List separately in addition to code for primary procedure)"
"Control of Epistaxis,Electric Cauterization(DENT)",2001007,Control of epistaxis by cauterization (and packing)
"CVP CHECK(응급,1일당)",2007088,Central venous pressure monitoring
Davinch G(900N),2000841,Endoscopic robotic assisted procedure
"Debridement, Head and Neck",4057680,Debridement and suture
Diagnostic Hysteroscopy,4052532,Hysteroscopy
Diagnostic Laparoscopy,4251314,Laparoscopy
Excision of Breast Benign Tumor,4129188,Excision of accessory breast
"External Fixation, Tibia",40490980,External fixation of tibia
Extraction of Nail(간단),2102081,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal"
"Fasciotomy,simple",2006123,Fasciotomy
