localcodename,concept_id,CONCEPT_NAME
메이액트 세립 100mg/g,1747005,cefditoren
미스타본액 600mg/3ml,19062064,Mesna 200 MG/ML Inhalant Solution
벤토린 네불 2.5MG/2.5ML,1154380,Albuterol 1 MG/ML Inhalant Solution
스피리바흡입용캡슐 (리필),19112761,tiotropium 0.018 MG Inhalant Powder
씨제이5%포도당주사액 100ml,19076324,Glucose 50 MG/ML Injectable Solution
씨제이레보플록사신 주 500mg/100ml/PA,46287441,Levofloxacin 5 MG/ML Injection
아로나민씨플러스정(100T/PA),21600855,Vitamins with minerals
에락시스 주 100mg/VI,21036388,anidulafungin 100 MG Injection
유한메토트레세이트정,19007332,Methotrexate 2.5 MG Oral Tablet
인베가서방정 6mg,19134801,paliperidone 6 MG Extended Release Oral Tablet
카마제핀씨알정 200MG,740302,Carbamazepine 200 MG Extended Release Oral Tablet
콤비플렉스 페리 주 1100ml/bag,21601159,combinations
크라비트 정 500mg,1742255,Levofloxacin 500 MG Oral Tablet
타이록신 캅셀 250mg,21602880,cefroxadine
푸리네톤 정 50mg,1436651,mercaptopurine 50 MG Oral Tablet
헤파박스 주 0.5ML,528325,Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injectable Suspension
히루안플러스 주 20mg/2ml/관,42902917,Sodium Hyaluronate 10 MG/ML Prefilled Syringe
Actos Tab 15mg,1525221,pioglitazone 15 MG Oral Tablet
Agio Granule 6g,957797,Psyllium
Alporin Inj 750mg,46287419,Cefuroxime 750 MG Injection
Azopt Eye Drop 5ml,19074334,brinzolamide 10 MG/ML Ophthalmic Suspension
Caldolor Inj 400mg/4ml,42628868,Ibuprofen 100 MG/ML Injection
Cleocin Inj 300mg,19030822,Clindamycin 150 MG/ML Injectable Solution
Closerin Cap 250mg,1710447,Cycloserine 250 MG Oral Capsule
Cravit Tab 100mg,19107185,Levofloxacin 100 MG Oral Tablet
Cycin Inj 200mg/100ml(Bag),46287383,Ciprofloxacin 2 MG/ML Injection
Detrusitol SR Cap 4mg(원외),40163793,tolterodine tartrate 4 MG Extended Release Oral Capsule
Ganamed Tab 50mg,45893516,itopride
Grasin Inj 75mcg/0.3ml/PFS,1304850,Filgrastim
Hepasol 500ml/Bag,19124969,Amino Acids
Liopen Cap 2mg,40184727,Loperamide Hydrochloride 2 MG Oral Capsule
Lipilou Tab 20mg,19123592,atorvastatin 20 MG Oral Tablet
Livalo Tab 2mg,40165642,pitavastatin 2 MG Oral Tablet
Livial Tab 2.5mg (28T/P),19041934,tibolone 2.5 MG Oral Tablet
Livital Tab 25mg,21600522,Liver therapy
Nasacort Nasal Inhaler,36250147,Triamcinolone Acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray
Norpin Inj 20mg/20ml,35603733,Norepinephrine 1 MG/ML Injection
Pamiray 370 Inj 100ml(조영제),42479601,Iopamidol 755 MG/ML Injection
Pilogen Tab 5mg,40224399,Pilocarpine Hydrochloride 5 MG Oral Tablet
PlaVITOR Tab 75mg,19075601,clopidogrel 75 MG Oral Tablet
RAbiet Tab 10mg,40163283,Rabeprazole sodium 10 MG Delayed Release Oral Tablet
Seroquel XR Tab 50mg,19133729,quetiapine 50 MG Extended Release Oral Tablet
Soleton Tab 80mg,21603966,Propionic acid derivatives
Solucortef Inj. 100mg,975505,Hydrocortisone 100 MG Injection
Tapocin Inj 400mg,21025554,Teicoplanin 400 MG Injection
Unidergine Tab 0.125mg,1305641,Methylergonovine 0.125 MG Oral Tablet
Univasc Tab 7.5mg,42801015,Moexipril hydrochloride 7.5 MG Oral Tablet
Vecaron Inj 4mg,19022616,Vecuronium 4 MG/ML Injectable Solution
Xyzal Tab 5mg,40163630,levocetirizine dihydrochloride 5 MG Oral Tablet
Zaditen Tab 1mg,986118,Ketotifen 1 MG Oral Tablet
Zometa Inj 4mg,1524675,zoledronic acid 0.8 MG/ML Injectable Solution
국전탄산수소나트륨산제 (중조 분말) 1G,939506,Sodium Bicarbonate
그라신 주 75mcg,1304850,Filgrastim
리버티 10MG,40173809,Chlordiazepoxide Hydrochloride 10 MG Oral Tablet
반코 키트 주 1g/VI (NS100ml),21603043,vancomycin
성광알파헥시딘가글액 100ml(0.2%),1790812,Chlorhexidine
성도파라아미노살리실산칼슘과립,1726228,aminosalicylic acid
세느비트 주사,21014096,Multivitamin preparation
에스케이항트롬빈III 주 500IU,1436169,Antithrombin III
에토미데이트-리푸로주 20mg/10ml/AM,46234149,Etomidate 2 MG/ML Injection
이팩사 정 75mg,743752,venlafaxine 75 MG Oral Tablet
젠자임 타이로젠 주,19007721,Thyrotropin
포러스 안연고 3.5g/TU,43166939,Dexamethasone 0.001 MG/MG / Neomycin 3.5 IU/MG / Polymyxin B 6 IU/MG Ophthalmic Ointment
프리베나 13(성인용) 주 0.5ml/PFS,21601312,"pneumococcus, purified polysaccharides antigen"
피지오닐액4.25% 2L,21601191,PERITONEAL DIALYTICS
Adimod Sol 98ml(원외),19105764,pidotimod 57.2 MG/ML Oral Solution
Albothyl Sol 5ml/Bot,19075109,POLICRESULEN
Anafranil Tab.25mg,40163065,Clomipramine Hydrochloride 25 MG Oral Tablet
Cefozil Dry Syr 25mg/ml,1738366,cefprozil
Cefpiramide Inj 1g,21602905,cefpiramide
Ethambutol 400mg,40222616,Ethambutol Hydrochloride 400 MG Oral Tablet
Eulexin Tab 250mg,19022068,Flutamide 250 MG Oral Tablet
Exelon Cap 4.5mg,733563,rivastigmine 4.5 MG Oral Capsule
Foster 100/6 HFA 120dose,43534839,formoterol and beclometasone
Helocetin Cap 250mg,990071,Chloramphenicol 250 MG Oral Capsule
Monotaxel Inj 80mg/4ml,1315942,docetaxel
Premina Tab 0.3mg,19018977,"Estrogens, Conjugated (USP) 0.3 MG Oral Tablet"
Rheodex-D Inj(500ml),21066349,Dextran 40 100 MG/ML / Glucose 50 MG/ML Injectable Solution
Tromboject Inj 1% 20mg/2ml,19027593,Sodium Tetradecyl Sulfate 10 MG/ML Injectable Solution
 뮤칼겔 10G,21600069,ordinary salt combinations
(마취)광명염산리도카인주사,40227049,Lidocaine Hydrochloride 20 MG/ML Injectable Solution
10% DW 1L/Bag,36249710,Glucose 100 MG/ML Injection
5% D/S 500ml/BOT,36249702,Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injection
5% DW 100ml/Bag,19076324,Glucose 50 MG/ML Injectable Solution
5% DW 1L/POT,19076324,Glucose 50 MG/ML Injectable Solution
근화 세제탐 주 1g/VI,21602875,cefazedone
네비도 주 1000mg/4ml/AM,35604755,testosterone undecanoate 250 MG/ML Injection
네스프 프리필드시린지주 40,46234256,darbepoetin alfa 0.04 MG/ML Injection
뉴로셉트 정 5mg,40223778,Donepezil hydrochloride 5 MG Oral Tablet
뉴스타틴-에이 정 10mg,1545997,atorvastatin 10 MG Oral Tablet
대원말레인산에르고메트린정,1305641,Methylergonovine 0.125 MG Oral Tablet
동아 오팔몬 정 5mcg,21601587,Other peripheral vasodilators
란스톤 LFDT 정15mg,929924,lansoprazole 15 MG Disintegrating Oral Tablet
루리드 정 150mg,19063875,Roxithromycin 150 MG Oral Tablet
마디핀 정 20mg,19106594,manidipine 20 MG Oral Tablet
메덜진주 0.2MG/1CC,35605516,Methylergonovine Maleate 0.2 MG/ML Injection
메바로친 정 40mg,40175400,Pravastatin Sodium 40 MG Oral Tablet
뮤렉스 50mg,21604123,eperisone
뮤코졸 정 8mg,19030494,Bromhexine 8 MG Oral Tablet
미소프로스톨 정,1150926,Misoprostol 0.2 MG Oral Tablet
미카르디스 정 80mg,19028936,telmisartan 80 MG Oral Tablet
비타민D3비오엔 주 1ml/AM,19095164,Cholecalciferol
빈크란 주 1mg/VI,40170314,Vincristine Sulfate 1 MG/ML Injectable Solution
사미온 정 10mg,19018353,Nicergoline 10 MG Oral Tablet
삼성 아세트아미노펜정,1127078,Acetaminophen 160 MG Oral Tablet
삼진날록손염산염 주 5mg/5ml/AM,40244030,Naloxone Hydrochloride 1 MG/ML Injectable Solution
세레브로리진 주 10ml/AM(삼오),21604768,Other psychostimulants and nootropics
씨잘 정 5mg,40163630,levocetirizine dihydrochloride 5 MG Oral Tablet
씨제이도부타민프리믹스(200mg/100ml)*250ml,1337720,Dobutamine
씬지로이드 정 0.05mg,40175210,Levothyroxine Sodium 0.05 MG Oral Tablet
아노렉스 캅셀 25mg,40162278,Dantrolene Sodium 25 MG Oral Capsule
엘리델크림 1% 30g/TU,19115253,Pimecrolimus 10 MG/ML Topical Cream
오베스틴 질크림 15g(수),19063964,promestriene 10 MG/ML Vaginal Cream
이소켓 스프레이 15ml,1383925,Isosorbide Dinitrate
이소트릴 지속정 60mg,1383862,Isosorbide Mononitrate 60 MG Extended Release Oral Tablet
젬탄 주 1g/VI,35603174,gemcitabine 1000 MG Injection
조코 정 40mg,1539407,Simvastatin 40 MG Oral Tablet
중외3%염화칼슘주사액 20ml,19036781,Calcium Chloride
카이닉스2점안액 0.8ml/AM(30개),787787,hyaluronate
클리아제 정,21604177,"trypsin, combinations"
페가시스 프리필드 주 135mcg,42902553,peginterferon alfa-2a 0.27 MG/ML Prefilled Syringe
휴온스케타민염산염주사 100mg/2ml(향),19057197,Ketamine 50 MG/ML Injectable Solution
Alfoatirin Soft Cap 400mg(원외),21604814,choline alfoscerate
Algiron Tab 50mg,21600200,cimetropium bromide
Alpram Tab 0.4mg,781100,Alprazolam 0.4 MG Oral Tablet
Atropine Inj 0.5mg/1ml,40243420,Atropine Sulfate 0.5 MG/ML Injectable Solution
Avelox Tab 400mg,1716905,moxifloxacin 400 MG Oral Tablet
Cardura Tab.1mg(원내),1363057,Doxazosin 1 MG Oral Tablet
Ceradoran Inj 1g,19051271,Cefotiam
Cipram Tab 20mg,19023636,Citalopram 20 MG Oral Tablet
Coumadin Tab 5mg,40163554,Warfarin Sodium 5 MG Oral Tablet
Dopamine 800mg/500ml,1337860,Dopamine
Dramamin Tab 50mg,19020367,Dimenhydrinate 50 MG Oral Tablet
Duact Cap,40239945,acrivastine 8 MG / Pseudoephedrine Hydrochloride 60 MG Oral Capsule
Fenaca Inj.90mg,1124300,Diclofenac
Gemzar Inj 1g,35603174,gemcitabine 1000 MG Injection
Klaricid 50mg/ml Dry Syr ,19075422,Clarithromycin 50 MG/ML Oral Suspension
Lamisil Cream 1%(15g/Tube),40180873,Terbinafine hydrochloride 10 MG/ML Topical Cream
Lescol Cap 40mg,19077498,fluvastatin 40 MG Oral Capsule
Mycamine Inj 50mg,40164950,MICAFUNGIN SODIUM 50 MG Injection
Noradrenaline 10mg Inj,35603733,Norepinephrine 1 MG/ML Injection
NovoRapid Flexpen Inj 300unit/3ml,46234050,"Insulin, Aspart, Human 100 UNT/ML Pen Injector"
PRAdaxa Cap 110mg,35606208,dabigatran etexilate 110 MG Oral Capsule
Pulmicort Respules(Soln),19098138,Budesonide 0.25 MG/ML Inhalant Solution
Qlaira Tab 28T/PAK(원외),1548195,Estradiol
Ramnos Gran,19000811,Lactobacillus casei rhamnosus
Sermion Tab 10mg,19018353,Nicergoline 10 MG Oral Tablet
Smofkabiven Peri 1448ml,21601159,combinations
Solondo Tab 5mg,1550560,prednisolone 5 MG Oral Tablet
Solotop Powder 100g(조영제),19011331,Barium Sulfate
Stalevo 150 Tab,19102490,Carbidopa 37.5 MG / entacapone 200 MG / Levodopa 150 MG Oral Tablet
Tantum Verde Nebulizer,42707731,Benzydamine Hydrochloride 1.5 MG/ML Oral Spray
Tomiron Tab 100mg,21602894,Third-generation cephalosporins
Trandate Inj 100mg,40169706,Labetalol hydrochloride 5 MG/ML Injectable Solution
Visipaque 320 Inj 50ml(조영제),19003201,iodixanol
Zoladin Inj 0.5g,19072240,Acetazolamide 500 MG Injection
노스판 패취 5mcg/h(향),42902413,Buprenorphine 0.005 MG/HR Transdermal System
루케어 츄정 5mg,1154195,montelukast 5 MG Chewable Tablet
리피토 정 40mg,1545996,atorvastatin 40 MG Oral Tablet
메피롤 캅셀,21603389,combinations
명인 피모짓 정 4mg,19004631,Pimozide 4 MG Oral Tablet
서클러 캅셀 250MG,19074843,Cefaclor 250 MG Oral Capsule
세키날린패취 2mg,19043191,tulobuterol
실록산 점안액 5ML,19075378,Ciprofloxacin 3 MG/ML Ophthalmic Solution
티젠 플라스타,1124300,Diclofenac
후루다랜 캅셀 200mg,19059660,chromocarb diethylamine 200 MG Oral Capsule
훼라민-큐,21602618,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
Acopex Inj 1g,1746114,Piperacillin
Avitene 1NIHu/ml,19069049,Collagen
Boostrix Inj(건진센터/직원용),21601279,BACTERIAL VACCINES
CAPD 4 Balance 2.3% (2L/TB),21601191,PERITONEAL DIALYTICS
Cerol 200ml/Bag,21601164,Solutions producing osmotic diuresis
Crabcan Inj 300mg/15ml,35604257,Irinotecan hydrochloride 20 MG/ML Injection
Decaquinone Cap 5mg(원외),1351115,coenzyme Q10
Duphastone Tab 10mg,19040091,Dydrogesterone 10 MG Oral Tablet
Eloxatin Inj 50mg,1318011,oxaliplatin
Estreva Gel 50g/Tube,1548196,Estradiol 0.001 MG/MG Topical Gel
Eudyna Cr,19008620,Tretinoin 0.5 MG/ML Topical Cream
Helocetin Inj 1g,990069,Chloramphenicol
Hemo B Dex 0.1%-1 (10L),21601222,HEMODIALYTICS AND HEMOFILTRATES
Hyal Inj 25mg/2.5ml/PFS,42902917,Sodium Hyaluronate 10 MG/ML Prefilled Syringe
Ilosone Syr 25mg/ml,1746940,Erythromycin
Natrix Tab.2.5mg,978557,Indapamide 2.5 MG Oral Tablet
Norpin Inj 10mg/10ml,1321341,Norepinephrine
Padexol Inj 100mg/16.67ml,1378385,Paclitaxel 6 MG/ML Injectable Solution
ResCUVolin Inj 200mg/20ml,1388826,Leucovorin 10 MG/ML Injectable Solution
Tamiflu(무상) Cap 45mg,1799160,Oseltamivir 45 MG Oral Capsule
Tamoxifen Tab 10mg(원외),19019851,Tamoxifen 10 MG Oral Tablet
25% Mannitol 100ml/Bot,42628882,Mannitol 250 MG/ML Injection
5% 리나치올 시럽 1ML,19041846,Carbocysteine 50 MG/ML Oral Solution
가바틴 캡슐 400mg,19077549,gabapentin 400 MG Oral Capsule
고덱스 캡슐,21600522,Liver therapy
광동 타리풀 정 370mg,19063726,talniflumate 370 MG Oral Tablet
글라민 주 500ml,19124969,Amino Acids
낙센-에프 서방정 1G,19022103,Naproxen 1000 MG Extended Release Oral Tablet
노보렛 20u/80u,1596920,"insulin human, isophane 80 UNT/ML / Regular Insulin, Human 20 UNT/ML Injectable Suspension"
노보린 알 주,19078555,"Regular Insulin, Human 100 UNT/ML Injectable Solution"
니세틸 정,19107043,Acetylcarnitine 500 MG Oral Tablet
다오닐 정 5mg,19077682,Glyburide 5 MG Oral Tablet
데카키논캅셀 5mg,1351115,coenzyme Q10
디푸루칸 건조시럽 10mg/ml,19077380,Fluconazole 10 MG/ML Oral Suspension
딜라트렌에스알캡슐 16mg,1346823,carvedilol
레미닐피알서방캡슐 16mg,40165621,galantamine hydrobromide 16 MG Extended Release Oral Capsule
레보투스 시럽 6mg/ml,21603434,levodropropizine
리큅피디 정 8mg,19134934,ropinirole 8 MG Extended Release Oral Tablet
리포아란 주사 25mg/5ml/AM,1386670,Thioctate
베이슨 정 0.2mg,21600778,voglibose
보령 퀘스트란 현탁용산 4g/9g/PA,19095325,Cholestyramine Resin 4000 MG Powder for Oral Suspension
보령토르세미드 정 5mg,942385,torsemide 5 MG Oral Tablet
본비바 주 3mg/PFS,42903030,ibandronic acid 1 MG/ML Prefilled Syringe
세프질 정 250mg,1738367,cefprozil 250 MG Oral Tablet
솔레톤 정 80mg,21603966,Propionic acid derivatives
쎄락틸 정 300mg,21603980,dexibuprofen
알레그라 정 120mg,40223807,Fexofenadine hydrochloride 120 MG Oral Tablet
알리젠트 주 0.5ML,45774417,"Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / Influenza A virus vaccine, A-Texas-50-2012 X-223A (H3N2), Inactivated 0.03 MG/ML / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML Prefilled Syringe"
이연세파제돈(정주용) 주 1g/VI,21602875,cefazedone
캐롤에프 정,19078461,Ibuprofen 200 MG Oral Tablet
코포랑 캅셀 500mg,40220969,polysaccharide-K
크리안 정 28t/pk,1548444,Estradiol 2 MG / Norethindrone 1 MG Oral Tablet
피나스타 정 5mg,19077375,Finasteride 5 MG Oral Tablet
핀테 정 40mg,21601746,Dihydropyridine derivatives
Albumin Inj 5% 250ml,35605886,"Albumin Human, USP 50 MG/ML Injection"
Aranesp 40mcg/0.4ml/PFS,42902617,darbepoetin alfa 0.1 MG/ML Prefilled Syringe
ATP Inj 20mg/2ml,19015230,Adenosine Triphosphate
Axid Inj 100mg/4ml,19063843,Nizatidine 25 MG/ML Injectable Solution
Candemore Tab 16mg,1351583,candesartan cilexetil 16 MG Oral Tablet
Capril Tab 25mg,1340161,Captopril 25 MG Oral Tablet
Cerebrolysin Inj 5ml,21604768,Other psychostimulants and nootropics
Cereticom Tab 10mg,21604840,Other nervous system drugs
Dexamethasone Tab 0.5mg 유한,1518258,Dexamethasone 0.5 MG Oral Tablet
DPT Inj(국가지원) 0.5ml/PFS ,40153532,"acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe"
Duoclin Sol 1% 15ml,19075428,Clindamycin 10 MG/ML Topical Solution
Duricef Cap 500mg,19074847,Cefadroxil 500 MG Oral Capsule
Enafon Tab 10mg,40162672,Amitriptyline Hydrochloride 10 MG Oral Tablet
Enbrel Inj 25mg/0.5ml/PFS,21053479,Etanercept 25 MG Injection
EPInephrine Inj 1mg/1ml,19076899,Epinephrine 1 MG/ML Injectable Solution
Esgen Vag. Cr 42.5g,19077129,estropipate 1.5 MG/ML Vaginal Cream
Eutropin Inj 4unit,1584910,Somatropin
Glurenorm Tab 30mg,19006931,gliquidone 30 MG Oral Tablet
Godex Cap,21600522,Liver therapy
Heparin 25000unit/5ml(한림),19077987,Heparin 5000 UNT/ML Injectable Solution
IRcodon Tab 5mg,40232756,Oxycodone Hydrochloride 5 MG Oral Tablet
Isepamicin Inj 200mg/2ml,21603004,isepamicin
IV Globulin S Inj 2.5g/50ml,19027390,"Immunoglobulin G, Human 50 MG/ML Injectable Solution"
Kantecs Tab 200mg,21600522,Liver therapy
Leuplin DPS Inj 11.25mg,42903054,Leuprolide Acetate 11.25 MG/ML Prefilled Syringe
Levophed Inj 4mg/4ml,35603733,Norepinephrine 1 MG/ML Injection
Muteran Gran 200mg/1g,1139042,Acetylcysteine
Nerisona Oint 0.3% 15g,19026097,Diflucortolone 0.003 MG/MG Topical Ointment
Nimodipine Tab 30mg,1319136,Nimodipine 30 MG Oral Tablet
NovoLet 20/80(3ml/Pen),1596920,"insulin human, isophane 80 UNT/ML / Regular Insulin, Human 20 UNT/ML Injectable Suspension"
Olmetec Tab 20mg,19096740,Olmesartan medoxomil 20 MG Oral Tablet
RabiET Tab 20mg,40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
Risperdal Quiklet Tab 1mg,19102162,Risperidone 1 MG Disintegrating Oral Tablet
Seroquel Tab 200mg,766842,quetiapine 200 MG Oral Tablet
Sirdalud Tab 1mg,778474,tizanidine
Smecta Suspension 20ml/PAK,21600637,diosmectite
Solin Enema(133ml/BOT),991740,"Sodium Phosphate, Dibasic 60 MG/ML / Sodium Phosphate, Monobasic 160 MG/ML Enema"
Suprane,19002796,desflurane 1 ML/ML Inhalant Solution
Tamiflu Cap 75mg,1799141,Oseltamivir 75 MG Oral Capsule
Tarivid Eye Drop 0.3%(5ml),19079151,Ofloxacin 3 MG/ML Ophthalmic Solution
TazoPERAN Inj 4.5g,46275444,Piperacillin 4000 MG / tazobactam 500 MG Injection
Toburex Inj. 250mg,19065473,Dobutamine 50 MG/ML Injectable Solution
Trajenta Duo Tab 2.5/850mg(원외),42708090,Linagliptin 2.5 MG / Metformin hydrochloride 850 MG Oral Tablet
Tranexamic acid inj 500mg/5ml,42629304,Tranexamic Acid 100 MG/ML Injection
Unidoxy Cap 100mg,46234523,doxycycline hyclate 100 MG Oral Capsule
Urea Cream 20%,906973,Urea 200 MG/ML Topical Cream
Valsaone Plus Tab 80/12.5mg,19023453,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet
Valsaone Tab 80mg,1308851,valsartan 80 MG Oral Tablet
Vytorin Tab 10/20mg,1526479,ezetimibe 10 MG / Simvastatin 20 MG Oral Tablet
Zocor Tab.10mg,1539463,Simvastatin 10 MG Oral Tablet
ZOLOFT Tab 100mg,739207,Sertraline 100 MG Oral Tablet
Zytram XL 150mg,19134123,tramadol hydrochloride 150 MG Extended Release Oral Tablet
명인 피모짓 정 1mg,745826,Pimozide 1 MG Oral Tablet
미토마이신씨교와 10mg 주,1389036,Mitomycin
아프로팀빈 주 50만,19000729,Aprotinin
압노바비스쿰 엠 주사액 0.02mg,21603726,Other plant alkaloids and natural products
에스티마 연질캡슐 100mg,19067291,Progesterone 100 MG Oral Capsule
에포카인 프리필드 1000IU(냉),42902687,Epoetin Alfa 4000 UNT/ML Prefilled Syringe
울트라셋세미정,40002849,Acetaminophen / Tramadol Oral Tablet
이센트레스 정 400mg,1712891,raltegravir 400 MG Oral Tablet
제피드 정 100mg,42800042,avanafil 100 MG Oral Tablet
페노텔,19053980,Fenoterol 2.5 MG Oral Tablet
폭소린 1G,1713332,Amoxicillin
Actosmet Tab 15/850mg(원외),40164943,Metformin hydrochloride 850 MG / pioglitazone 15 MG Oral Tablet
Alaxyl Granule 5g/P,21600555,ispaghula (psylla seeds)
Alostin Inj 5mcg/1ml/PFS,1381509,Alprostadil 0.005 MG Injection
Argamate Jelly,19112563,Calcium polystyrene sulfonate product
Catapress Inj. 0.15mg,40169601,Clonidine Hydrochloride 0.15 MG/ML Injectable Solution
Codaewon Forte Syr 20ml/PAK,21603437,Opium derivatives and expectorants
Feiba Inj(unit),19080406,ANTI-INHIBITOR COAGULANT COMPLEX
Fortum Inj.1g,46275516,Ceftazidime 1000 MG Injection
Fresofol MCT Inj 1% 500mg/50ml,753629,Propofol 10 MG/ML Injectable Suspension
Lipo MCT 20%(100ML),43215169,Medium chain triglycerides 100 MG/ML / Soybean Oil 100 MG/ML Injectable Suspension
Mirena 20mcg/24hrs,19131647,Levonorgestrel 0.000833 MG/HR Intrauterine System
Procezil Tab 250mg,1738367,cefprozil 250 MG Oral Tablet
Smecta Pediatric,21600637,diosmectite
Urocitra-C Powder(원외),976545,potassium citrate
 오라덱손정,1518258,Dexamethasone 0.5 MG Oral Tablet
(마)옥시콘틴 서방정 10mg,40232704,Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet
10% 후레아민(주) 500ml,19124969,Amino Acids
극동 피록시캄주사,1146882,Piroxicam 20 MG/ML Injectable Solution
글루코바이 정 50mg,1529352,Acarbose 50 MG Oral Tablet
데파킨 정 500mg,745466,Valproate
디고신 정 0.25mg,19018937,Digoxin 0.25 MG Oral Tablet
