localcodename,concept_id,CONCEPT_NAME
HOOK KNIFE KD-620LR,37397097,"Endoscopic electrosurgical electrode, monopolar, single-use"
IT KNIFE KD-610L,37397097,"Endoscopic electrosurgical electrode, monopolar, single-use"
Kaltostat 7.5*12cm,4222037,Calcium alginate dressing
KIND REMOVAL SILICONE TAPE 2.5CM*1.3M,4167375,Silicone tape
KIND REMOVAL SILICONE TAPE 5cm x 1.3m,4167375,Silicone tape
LC-DCP CANCELLOUS SCREW FULL THREAD   32/50MM,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LC-DCP CORTEX SCREW TIT.   3.5/30MM,4239189,Bone screw
LINEAR STAPLER CARTILGAE XR30B,45765046,"Open-surgery manual linear stapler, single-use"
LOCKING HEAD SCREW(TIT) 3.5MM,4105219,Locking screw
Lowprofile Bone Screw 1.7*6mm 52-17206,45773261,"Craniofacial bone screw, non-bioabsorbable"
LUMBAR DRAINAGE ACCESSARY KIT NL850-8330,45761420,"Cerebrospinal fluid drainage kit, lumbar"
LUNDERQUIST WIRE GUIDES 201CM이상 전규격,4159813,Guide wire
MEDIFOAM 5(10CM * 20CM),4224205,Polyurethane foam sterile film dressing
MICRO PLATE STRAIGHT 6H 12-ST-006,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MICRO SCREW,45773261,"Craniofacial bone screw, non-bioabsorbable"
MINI PLATE 6 HOLE LONG   01-9207                       ,45764348,"Craniofacial fixation plate, non-bioabsorbable"
mini screw2.0mm*16mm(202-2016),45773261,"Craniofacial bone screw, non-bioabsorbable"
NATURA PLUS CLIPLESS POUCH 100MM(투명),4225137,Colostomy bag
"NHPS SPLINT 6"" X 34""",2614911,"Special casting material (e.g., fiberglass)"
NITI-S BILIARY STENT 10MM*7CM,45764662,Bare-metal biliary stent
NOVA T,40355609,Intrauterine contraceptive device
NYLON 4-0,45758903,"Nylon suture, monofilament"
ORIGIN BLUNT TIP TROCAR OMST10BT,45763434,Laparoscopic trocar
OXI-PRO (GE-Omeda Type),40491434,Pulse oximeter
PDS 5/0 W9073,45758967,Polydioxanone suture
PEHAHAFT LATEX FREE(CAMD) 6CM*4M,2721403,"Compression bandage, roll"
PLEDGET 9*4*1.5 PCP40,45764330,"Cardiovascular patch, synthetic"
PREMIUM SURGICLIP IIM-9.75,45758369,"Ligation clip, metallic"
Premium Trocar-5mm*55,45763434,Laparoscopic trocar
PROGAV WITH GRAVITATIONAL UNIT,45767331,Cerebrospinal fluid shunt valve programmer
Prolene Hernia System PHS Mesh(3D),45768045,Hernia surgical mesh
QUADROX-I OXYGENATOR PEDIATRIC,45764594,"Oxygen administration hood, pediatric"
SCARSENSE FABRIC 4*13CM,45767862,Scar management dressing
SEPARATOR ACCESS SYSTEM 5*55MM trocar,45763434,Laparoscopic trocar
SHUNT CSF-VENTRICULAR CATHETER SMALL(41101),4234117,Ventricular intracranial catheter
SILASTIC FOLEY CATHETER(NO 6),45764905,Pin-sleeve orthopedic bone screw
SILK NON-NEEDLE 5/0 45CM*17,45760330,"Silk suture, sterile"
SOF-FLEX URE. DOUBLE PIGTAIL STENT 8F/28CM,4120252,Ureteric stent
SOFSILK 2/0-S245,45760330,"Silk suture, sterile"
SORBACT RIBBON GAUZE(TAMPONADE) 5*200,45772557,"Wound-nonadherent dressing, absorbent, antimicrobial"
S-PIN (187-02-79)   3/32',4300178,Bone pin
SUR-FIT NATURA UROSTOMY POUCH 45,4225145,Urostomy bag
Surgifit 3/0 AV317,45758561,Polyglycolic acid suture
SURGIFIX #5,4224366,Elasticated net tubular stockinette
SURGITRACTOR,45764864,Externally-anchored laparoscopic retractor
SYNPOR TITANIUM RESINFORCED FAN PLATE,45761346,Cranioplasty sheet
TAPERGUARD E-TUBE CUFFED 6.5,4331031,Endotracheal tube cuff
TEGADERM I.V. 1633,4271310,Tubular bandage
THORACIC CATHTER (CHEST TUBE) 32FR,45759690,Thoracic drain
TI-CRON 2/0 3086-56,4105230,Polyester suture
TI-VICRYL 4/0 V1214H,45758977,Polyglactin suture
T-POD,4222993,Pelvic splint device
Transend wire,4159813,Guide wire
TSRH SCREW SET,45761303,Bone-screw internal spinal fixation system
TUBING PACK   INFANT,45761368,Cardioplegia solution administration kit
TURIS HF RESECTION ELECTRODE WW22657C(PLASMA VAPORIZATION),45761951,"Endotherapy electrosurgical coagulator/cutter, bipolar, reusable"
TYPHOON,45760308,Balloon kyphoplasty kit
URINE HOURLY BAG 1900ML,4184824,Urinary collection bag
VCS CLIP LARGE,4300941,Vascular clip
VENTRICULAR CATHETER(SMALL) 41207,4234117,Ventricular intracranial catheter
VERSASTEP 15MM ,45763434,Laparoscopic trocar
VERSIVA-14*14,4219811,Hydrocolloid hydrofiber dressing
VICRYL 1 W9213,45758977,Polyglactin suture
VICRYL 4/0 45CM SH-1 22MM CR J771D,45758977,Polyglactin suture
Vicryl 6/0 W9779,45758977,Polyglactin suture
VISION PTCA STENT(GUIDANT),45759034,Bare-metal coronary artery stent
VITA CLIP(MANUAL CLIP) S(2.9MM),45758369,"Ligation clip, metallic"
WIRE REINFORCED ENDOTRACHEAL TUBE   8.5,4149922,Armored endotracheal tube
XIENCE XPEDITION EVEROLIMUS ELUTING CORONARY STENT,45772824,Drug-eluting coronary artery stent
Yasagil A-Clip FE792,45761998,Aneurysm clip
YASAGIL STAND ANEURYSM CLIP FT782T PERMAN ,45761998,Aneurysm clip
고관절 치환용 BIPOLAR CUP(OMNI-FIT BIPOLAR CUP:스타바이오),45763037,Femoral head bipolar component
ACETABULAR CUP,45761793,Acetabular shell
BIPOLAR CUP ALL SIZE,45763037,Femoral head bipolar component
BLACK SLIK 7/0 SK7261DN,45760330,"Silk suture, sterile"
LIGASURE 5MM LF1637,45768039,Endotherapy forceps
LOCKING PLATE SCREW 3.5MM,4105219,Locking screw
MEDIFOAM SILVER 5*5CM,4224205,Polyurethane foam sterile film dressing
MINI PLATE LEFT 15M,45764348,"Craniofacial fixation plate, non-bioabsorbable"
Osteonics Ceramic On iNSERT,4123120,Femoral head prosthesis
REVO SCREW(SUTURE ANCHOR:린바텍),45759990,Surgical binding material anchor
"SAW,BURR-개두술(복잡)",45768019,Cranial bur
SCOTCHCAST ONE STEP SPLINT 3*12,2614911,"Special casting material (e.g., fiberglass)"
SOLITARE FR NEUROVASCULAR STENT,45770943,Embolectomy/thrombectomy catheter
SONGLIM CATHETER,45767887,Gastrointestinal catheter
THR SCREW(메디케어),45763203,Hip internal fixation system
TRIATHLON FEMORAL COMPONENT,2720092,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model"
UNIVENT BRONCHUS TUBE 4.5,4327418,Endotracheal tube with bronchial blocker
222 2단계(30-40mmHg)코튼 무릎형,4082555,Antithromboembolic stockings
6.5 Cancellous Screw(성우메디칼),4239189,Bone screw
개두술(간단)용 BURR & SAW,4008955,Surgical saw
교정용 MINI AUTO SCREW 4MM 20-AT-004,45773261,"Craniofacial bone screw, non-bioabsorbable"
무릎진단 /Meniscus repair관절경재료대,45767958,Arthroscopic surgical procedure kit
생검용 FORCEP-BF160S,45768037,Endotherapy biopsy forceps
"수족지골,지관절,기타부위 BURR & SAW",4008955,Surgical saw
슬관절치환용 Femoral Component,2720092,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model"
ABLE CENTRAL VENOUS CATHETER DUBLE,4179206,Central venous catheter
ACCUFUSER PLUS-T4015L/3DAY,45758185,Patient-controlled analgesia infusion pump
ACCU-SHEATH INTRODUCER 9FR이하/25CM,45761573,Catheter introducer
ACE CANNULATED CANCELLOUS HIP SCREW   5.0/70MM,45764905,Pin-sleeve orthopedic bone screw
ALEXIS M C8302(5-9CM),45760849,"Wound retractor, intermediate/deep"
ALGISITE 10*10,4294012,Alginate dressing sterile 10cm x 10cm
ANTIBACTERIAL FOLEY CATHETER 16FR,2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
AORTIC ROOT CATHETER   ATC-014-LV,45761660,Cardioplegia cannula
ARCH BAR 1METER,45760990,Temporary maxillomandibular fixation set
ARROW CATHETER SINGLE   18FR,4179206,Central venous catheter
BAROVAC 400ML PP400M,45761279,Closed-wound drainage reservoir suction bulb
BIO SCREW 9 x 25mm,45764250,"Internal orthopedic fixation system, plate/screw, bioabsorbable"
BLACK SILK 4-0 GS44M,45760330,"Silk suture, sterile"
BLACK SILK 5-0   W580,45760330,"Silk suture, sterile"
BLOOD/FLUID WARMER SET PAKOON-012,45760468,Warming/high-flow infusion pump
CATGUT-4/0 C417,45761207,"Catgut suture, chromic"
CONTOUR EMBOLI 45-150,4008498,Embolization particulate
COOL-TIP RF ELECTRODE,4161451,Radiofrequency ablation device
COREN STEM,45768061,Femoral stem prosthesis
CORTICAL SCREW 3.5MM(준영),4239189,Bone screw
COTTON-LEUNG BILIARY STENT   CLSO-7-12 ERBD,4234567,Biliary stent
CPK FIX BANDAGE 4CM*10M,2721403,"Compression bandage, roll"
CPK FIX BANDAGE 8CM*4M,2721403,"Compression bandage, roll"
DST EEA 31-4.8,45771219,Intraluminal circular stapler
DVT-3000 SLEEVE 종아리형 M,2616705,"Segmental pneumatic appliance for use with pneumatic compressor, full leg"
DXR DRUG ELUTING CORONARY STENT SYSTEM,45772824,Drug-eluting coronary artery stent
Dyna-Extor II(M)(선경),45764599,"External orthopedic fixation system, single-use, sterile"
E.V.D CATHETER 9FR,4234117,Ventricular intracranial catheter
ENDO GIA ROTICULATOR 30-3.5,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDO LAP POUCH MV,45759711,Tissue extraction bag
ENDO LOOP(chromic),45762077,Endotherapy ligature loop
Endo Tube Cuff 7.0 (우삼),4331031,Endotracheal tube cuff
Endoscopic Liner Cutter BODY TSB45,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDOTRACHEAL TUBE CUFF 8.0(파브메드),4331031,Endotracheal tube cuff
ETHILON 5/0 W1611,45758903,"Nylon suture, monofilament"
EZ RAP KNEE M,2719590,"Knee orthosis, locking knee joint(s), positional orthosis, prefabricated, includes fitting and adjustment"
FEM-FLEX II FEMORAL CANNULA(VEIN),45761485,"Cardiopulmonary bypass cannula, femoral"
FILM HR-G 14'*14',45768234,Medical x-ray film
FILM HR-G 14'*17',45768234,Medical x-ray film
FOGARTY CATHETER REGULAR TIP 7Fr 80,45770943,Embolectomy/thrombectomy catheter
FOLEY CATHETER SILICONE 2-WAY   22FR,45764905,Pin-sleeve orthopedic bone screw
GENOSS PTCA BALLOON CATHETER,45768093,Coronary angioplasty balloon catheter
GIA 90 Cartilrage,45765046,"Open-surgery manual linear stapler, single-use"
GRIP-LOK CATH. SMALL ,4271310,Tubular bandage
GSSEM MINI SCREW 2.0MM,45773261,"Craniofacial bone screw, non-bioabsorbable"
GUIDE WIRE ENDOSCOPIC TERUMO   0.035(S)260,4159813,Guide wire
HORIZON LIGATING CLIP-MICRO (MANUAL CLIP),45758369,"Ligation clip, metallic"
HOT BIOPSY FORCEP(생검 및 절제용 FORCEP),45768039,Endotherapy forceps
I.O.L 5.1MM 510A  ,4208975,Intraocular lens implant
JOCATH MERCURY PTCA BALLOON CATHETER,45768093,Coronary angioplasty balloon catheter
JUDKINS(L)   TRIGUIDE-PLUS   SCIMED   8Fr. 4.0,45761363,Coronary artery guide catheter
JUDKINS(L)  CORDIS   5Fr. 3.5,45771910,"Angiographic catheter, single-use"
KELO-COTE 60G/TUBE,45767862,Scar management dressing
Komet Burr(Diamond) 4.5~5.0mm,4008955,Surgical saw
LAPA HERNIA,45767955,Laparoscopic surgical procedure kit
LC-DCP CANCELLOUS SCREW 6.5 THREAD   16/75MM,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LCP T-Plate 3.5 all size,4098108,Bone plate
LIGA-CLIP M.   LT200/3.0mm,45758369,"Ligation clip, metallic"
LIGASURE-5MM,37397099,"Endoscopic electrosurgical electrode, bipolar, single-use"
MARTIN SCREW 19/2.0   25-095-19,45773261,"Craniofacial bone screw, non-bioabsorbable"
Maxon 5/0 620721,45759086,Polyglyconate suture
Medress 9*15cm,4224207,Non-woven fabric backed adhesive dressing
Mersilk 3/0 W587,45760330,"Silk suture, sterile"
MINI PLATE 24MM LONG 20-ST-104,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI PLATE LEFT 23MM 20-LL-424,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI PLATE RIGHT 15MM 20-LR-204,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MITEK G-II MICRO QUICK ANCHOR,45759990,Surgical binding material anchor
MONOSOF 3/0 SN663,45758903,"Nylon suture, monofilament"
MONOSOF 5/0 SN3695,45758903,"Nylon suture, monofilament"
MONOSYN 3/0 C0022015,45772825,Synthetic bioabsorbable suture
MULTIPURPOSE DRAINAGE CATHETER,2615756,"Catheter, drainage"
NASOPORE FORTE 8CM,45764206,Nasal mucosa dressing
NEW YOGIPS LONG LEG HLL-740(N),4332647,Long leg splint
NEW YOGIPS SHORT LEG HSL-600(N),4160285,Short leg splint
"NHPS SPLINT 5"" X 50""",2614911,"Special casting material (e.g., fiberglass)"
NITI-S ESOPHAGEAL STENT 18MM*15CM,45764649,Bare-metal esophageal stent
"OCTO SPA OTS04 (5,5,5,12MM)",45763258,Laparoscopic multi-instrument access port
ONE-THIOL TUBULAR PLATE(TITANIUM)3.5/10H,4106145,Third tubular plate
Peel-away introducer,45761573,Catheter introducer
POLARIS URETERAL STENT 8FR/28CM,4120252,Ureteric stent
Polymem Dressing 5733 8*8cm,4224019,Hydropolymer dressing
POLYSORB 0-CL812,45758977,Polyglactin suture
POLYSORB 3/0 SL5638,45758977,Polyglactin suture
PROLENE 4-0 W8665,4262269,Sterile polypropylene monofilament suture
PROLENE 7-0   W8813,4262269,Sterile polypropylene monofilament suture
PROLENE 7-0 W8304,4262269,Sterile polypropylene monofilament suture
QUIKCLOT 2X2 HEMOSTATIC DRESSING,4129115,Hemostatic gauze
RESORB X PLATE STR.8H,45764347,"Craniofacial fixation plate, bioabsorbable"
RMI Dual Drainge Cannu(TR3651),4124293,Venous cannula
SCS LEAD KIT,2615788,"Lead, neurostimulator (implantable)"
SENSURA 2PC UROSTOMY BAG 60MM,4225145,Urostomy bag
SEXTANT PRE-BENT ROD-120MM이하,4118610,Rod fixation system
SHUNT CONNECTER 3-WAY 45105,45761504,Cerebrospinal fluid shunt connector
SILASTIC SHEET 30-30 0.3,4105535,Silastic - reinforced sheeting
SILBRONCHO #35,4161796,Endobronchial tube
SINGLE CVP CATHETER-18FR,4179206,Central venous catheter
SMARTSET GHV BONE CEMENT(40G+항생제),4245414,Bone cement
SOLETRA NEUROSTIMULATOR-PULSE GNERATOR,44786598,"Implantable neurostimulator, pulse generator, any type"
SORBACT COMPRESS 7*9,4156330,Surgical swab
SORBACT ROUND SWABs 3CM(14x5),4156330,Surgical swab
SORBACT SURGICAL DRESSING 10*25(5*20),45772557,"Wound-nonadherent dressing, absorbent, antimicrobial"
SORBACT SURGICAL DRESSING 5*7.2cm,45772557,"Wound-nonadherent dressing, absorbent, antimicrobial"
SPIKED WASHER,45758516,Orthopedic bone washer
S-PIN (187-03-79)   7/64',4300178,Bone pin
Sur-Fit natura Urostomy Pouch 57mm,4225145,Urostomy bag
SURGI WRAP SMALL,2615775,Adhesion barrier
SURGIFIX #1,4224366,Elasticated net tubular stockinette
SUTURE MERSILK 2/0-C012D,45760330,"Silk suture, sterile"
SUTURE POLYPROPYLENE 6/0-P612S,4262269,Sterile polypropylene monofilament suture
SUTURE PROLENE,4262269,Sterile polypropylene monofilament suture
THORACIC CATHETER 24FR/STR.(아시아),45759690,Thoracic drain
THORACIC CATHETER 28FR(ANGLE/히포) ,45759690,Thoracic drain
THORACIC CATHTER (CHEST TUBE) 20FR,45759690,Thoracic drain
THORACOPORT SOFT 5MM 179308,45761308,"Cardiovascular/thoracic trocar, single-use"
THR BENFIX ACETABULAR CUP(코렌텍),45761793,Acetabular shell
TRACER METRO GUIDE WIRE,45763355,Gastrointestinal guidewire
TRACH CARE 5FR*30.5CM,45760232,Tracheal suction catheter
ULTRATHIN BALLOON DILATATION  CATHETER    6MMX2CM,4259287,Angioplasty balloon catheter
ULTRATHIN BALLOON DILATATION  CATHETER   8MMX4CM,4259287,Angioplasty balloon catheter
UROSOFT URE. STENT SET(CYSTOSCOPE) 6F/28CM  ,4120252,Ureteric stent
UROSTOMY BAG 50MM(ALTERNA 2P URO MAXITRANS I),4225145,Urostomy bag
VENEX DUR COMPRESSION STOCKING THIGH XL,2614875,"Surgical stockings thigh length, each"
VENOUS CANNULA   24FR,4124293,Venous cannula
Vicryl 4/0 W9113,45758977,Polyglactin suture
VITA CLIP(MANUAL CLIP) M(4.7MM),45758369,"Ligation clip, metallic"
WASHER 7.13mm TITANIUM,45758516,Orthopedic bone washer
XIA SCREW SET(위드메드),45761303,Bone-screw internal spinal fixation system
YASAGIL STAND ANEURYSM CLIP FT784T PERMAN ,45761998,Aneurysm clip
척추정복고정술용 ROD 120MM이상,37018272,Interspinous spinal fixation implant
ATELOPLUG CD-PLUG 11(8*25MM),45764410,Collagen hemostatic agent
BIATAIN SILICONE LITE 10*10CM(33445),4296908,Polyurethane foam film dressing sterile with adhesive border 10cm x 10cm square
BONGROS HAGE 20CC,4107980,Hydroxyapatite bone graft
CAPSUREFIX MRI PACEMAKER LEAD 5086MRI52,4236068,Cardiac pacemaker lead
CORTICAL SELF TAPPING SCREW 4.5,4239189,Bone screw
CORTICAL SELF TAPPING SCREW 4.5MM,4239189,Bone screw
GALEO HYDRO GUIDE WIRE,45761691,Coronary artery catheter guidewire extension
"HOMPUMP 5DAY 2ML/HR,270ML",45762228,Elastomeric infusion pump system
maci screw 16mm(206-2416),45773261,"Craniofacial bone screw, non-bioabsorbable"
PEDIATRIC AORTIC PERFUSION CANNULA 12FR PAA-CB,45763508,Aorta cannula
PTCA BALLOON CATHETER CALYPSO 2.0,45768093,Coronary angioplasty balloon catheter
QUIKCLOT COMBAT GAUZE VACUUM PACKED AND Z-FOLDED,4129115,Hemostatic gauze
SCOTCHCAST ONE STEP SPLINT 4*15,2614911,"Special casting material (e.g., fiberglass)"
SELF-DRILLING SCREW 1.5*4MM,4239189,Bone screw
TKR OPTETRAK FEMORAL COMPONENT,2720092,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model"
VENOUS CANNULA(RT) ANGLE METAL TIP 12FR,4124293,Venous cannula
4.5 CORTICAL SCREW(SYNTHES),4239189,Bone screw
공 CD,45760161,Recordable CD
관절경하치료재료비용,45767958,Arthroscopic surgical procedure kit
멀티셀비용거즈,4041621,Packing material
ACE CANNULATED CANCELLOUS HIP SCREW   5.0/48MM,45764905,Pin-sleeve orthopedic bone screw
ACE GRIP ENDO FIX #4 Red,4271310,Tubular bandage
ACE LOCK PLUS(M-V TUBE),4271310,Tubular bandage
ALLEVYN COMPRESSION 10*10,4296916,Polyurethane foam film dressing sterile without adhesive border 10cm x 10cm square
AMPLAZT(L) 6FR-ALI,45771910,"Angiographic catheter, single-use"
"ASAHI PTCA GW(AG, AGH, AGP)",45761299,"Cardiac catheter guidewire, single-use"
Auto Suture ENDO GIA II 45 D.L.U 2.5,45765044,"Endoscopic manual linear cutting stapler, single-use"
Auto Suture TA30 Cartridge 3.5,45765046,"Open-surgery manual linear stapler, single-use"
Bio-Vascular Patch (PC0608S),4159820,Dacron patch
BONE CHIP(CRUSHED) 10CC,4128972,Allograft cancellous bone
cannulated screw6.5mm(25-120),45764905,Pin-sleeve orthopedic bone screw
"CAST BANDAGE (3"")",4142036,Plaster cast
CHROMIC 1-0 C035,45761207,"Catgut suture, chromic"
CO2 BLOWER,4292082,Surgical instrument
COLOPLAST CONVEX PLATE 40/18MM(맥진),4224190,Stoma flange
CORKSCREW SUTURE ANCHOR W/#2 FIBERWIRE,45759990,Surgical binding material anchor
COROFLEX-PLEASE,45772824,Drug-eluting coronary artery stent
CORTICAL HALF PIN(상지),4231019,External fixator pin
DAFILON 4/0 DS19,45758903,"Nylon suture, monofilament"
DAFILON 5/0 DS12,45758903,"Nylon suture, monofilament"
D-CATH (All),45771910,"Angiographic catheter, single-use"
DRY-DOC CANNULA 5*85MM C7450,45764775,Arthroscopic access cannula kit
DUK-IN S-SPLINT (PRE CUT TYPE) 5*45,2614911,"Special casting material (e.g., fiberglass)"
Duoderm CGF Dressing 15*15cm,4222039,Hydrocolloid dressing
DVT-3000 SLEEVE 종아리형 L,2616705,"Segmental pneumatic appliance for use with pneumatic compressor, full leg"
E.V.D Catheter 5L(율지),4234117,Ventricular intracranial catheter
EASYDERM PLUS THIN 10CM X 10CM(100㎠),4222039,Hydrocolloid dressing
ENDEAVOR DRUG ELUTING STENT,45772824,Drug-eluting coronary artery stent
ENDO CLIP L.   176625/10mm,45758369,"Ligation clip, metallic"
ENDO LINEAR CARTILAGE TR45W,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDOPATH THORACIC TROCAR,45761308,"Cardiovascular/thoracic trocar, single-use"
ENDOTRACHEAL TUBE CUFF 4.0FR(우삼),4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE UNCUFF 4MM(히포),4097216,Endotracheal tube
ERBD BILIARY STENT   10Fr.-120mm,4234567,Biliary stent
ERBD BILIARY STENT   12Fr.-50mm,4234567,Biliary stent
E-TEMP(TEMPERATURE PROBE) 10FR,45767463,Temperature point indicator
ETHIBOND 4-0   W6935,4105230,Polyester suture
EXOLENT SPINE ALL SIZE,4245414,Bone cement
FAS GUIDING CATHETER(GUIDER SOFTIP),45772243,Intravascular guiding catheter
FOREIGNBODY REMOVING FORCEPS 07-21-02-0,42872559,Grasping forceps
GR-2000 SPLINT 3'*35'(LONG ARM),2614911,"Special casting material (e.g., fiberglass)"
"HANKILTECH, 4.0 CANCELLOUS SCREW",4239189,Bone screw
HOYA-PS AF-1(UV) INTRAOCULAR LENS PC-60AD,4208975,Intraocular lens implant
I.O.L(닥터비전),4208975,Intraocular lens implant
ILIZAROV STOPPER WIRE(선경메디칼),4231019,External fixator pin
INTRACRANIAL PRESSURE CATHETER   110-4B,4230994,Intracranial pressure catheter
J/E Liner Cutter TLC10(BODY) open,45765043,"Open-surgery manual linear cutting stapler, single-use"
JUDKINS (R) 6FR-3.5,45771910,"Angiographic catheter, single-use"
LC-DCP CORTEX SCREW TIT.   3.5/24MM,4239189,Bone screw
